session ID,session_duration,total_pages_viewed,main_category_count,clothing_models_count,avg_price,max_price,min_price,price_range,country,cluster
550,9,2,2,6,52.333333333333336,62,38,24,29,0
551,6,2,3,6,46.0,62,33,29,29,0
552,1,1,1,1,28.0,28,28,0,29,1
553,30,3,4,28,45.93333333333333,62,28,34,24,2
554,3,2,1,3,47.666666666666664,62,38,24,24,3
555,7,3,3,7,37.142857142857146,57,23,34,7,0
556,16,4,2,16,45.9375,62,26,36,24,0
557,2,1,1,2,43.0,48,38,10,29,1
558,2,2,1,2,48.0,48,48,0,29,3
559,1,1,1,1,28.0,28,28,0,29,1
560,4,1,2,4,56.0,67,38,29,29,3
561,7,2,2,7,42.0,67,23,44,29,0
562,16,1,3,14,44.9375,67,33,34,29,0
563,33,3,3,31,40.39393939393939,62,28,34,29,2
564,3,1,3,3,52.333333333333336,62,33,29,29,0
565,4,2,2,4,42.25,50,38,12,29,1
566,1,1,1,1,62.0,62,62,0,9,3
567,1,1,1,1,43.0,43,43,0,29,1
568,3,3,1,3,38.0,43,33,10,29,1
569,1,1,1,1,52.0,52,52,0,29,3
570,1,1,1,1,28.0,28,28,0,29,1
571,2,1,1,2,40.5,43,38,5,9,1
572,12,2,1,11,48.666666666666664,82,28,54,24,0
573,2,2,1,2,38.0,38,38,0,29,1
574,9,3,2,9,46.333333333333336,72,28,44,29,0
575,18,4,1,16,35.22222222222222,43,23,20,21,0
576,1,1,1,1,62.0,62,62,0,9,3
577,2,1,2,2,38.0,48,28,20,29,1
578,9,1,2,8,48.111111111111114,72,28,44,9,0
579,2,2,1,2,30.5,33,28,5,29,1
580,1,1,1,1,33.0,33,33,0,9,1
581,5,1,1,5,45.8,62,38,24,21,3
582,4,1,2,4,40.5,48,28,20,21,1
583,17,4,2,17,41.64705882352941,57,23,34,29,2
584,26,4,2,25,38.34615384615385,62,23,39,29,2
585,1,1,1,1,33.0,33,33,0,29,1
586,6,2,2,5,54.833333333333336,82,38,44,9,0
587,9,1,1,6,49.888888888888886,72,38,34,10,3
588,2,2,2,2,35.5,43,28,15,41,1
589,1,1,1,1,67.0,67,67,0,29,3
590,1,1,1,1,43.0,43,43,0,29,1
591,4,1,1,4,42.75,57,38,19,29,1
592,1,1,1,1,38.0,38,38,0,29,1
593,4,1,1,4,39.25,43,28,15,29,1
594,9,3,3,9,49.22222222222222,67,28,39,9,0
595,11,4,4,11,47.45454545454545,82,20,62,9,2
596,2,1,1,2,61.0,62,60,2,29,3
597,10,3,4,10,41.0,48,28,20,29,0
598,2,2,1,2,46.5,65,28,37,29,0
599,1,1,1,1,52.0,52,52,0,9,3
600,6,4,2,6,46.0,62,33,29,29,0
601,18,5,3,17,43.72222222222222,57,28,29,29,2
602,5,3,3,5,37.8,52,28,24,29,0
603,33,4,4,31,41.303030303030305,82,28,54,29,2
604,20,3,4,20,43.3,82,20,62,29,2
605,9,3,3,9,39.44444444444444,57,28,29,29,0
606,14,3,3,14,43.142857142857146,62,28,34,29,0
607,4,2,3,4,43.75,62,28,34,29,0
608,7,2,2,7,44.0,62,28,34,29,0
609,3,2,2,3,51.0,57,48,9,29,3
610,15,3,4,15,45.93333333333333,67,28,39,29,2
611,5,1,2,5,37.0,43,28,15,29,1
612,4,1,2,4,36.75,48,23,25,29,1
613,14,2,4,10,47.714285714285715,82,28,54,29,0
614,5,2,3,5,40.8,57,23,34,29,0
615,7,3,4,7,47.0,67,28,39,29,0
616,11,2,4,9,44.0,67,23,44,29,0
617,1,1,1,1,67.0,67,67,0,29,3
618,1,1,1,1,38.0,38,38,0,29,1
619,5,1,2,4,36.0,48,28,20,29,1
620,6,2,3,6,45.833333333333336,62,28,34,29,0
621,20,4,4,20,46.1,67,28,39,29,2
622,3,1,2,3,31.333333333333332,38,28,10,29,1
623,5,4,3,4,35.4,48,20,28,29,0
624,15,4,4,15,45.2,62,28,34,29,2
625,5,1,4,5,40.6,57,23,34,29,0
626,7,1,2,7,40.142857142857146,48,23,25,29,0
627,1,1,1,1,43.0,43,43,0,29,1
628,10,3,4,7,37.4,62,28,34,29,0
629,9,3,3,9,53.111111111111114,62,33,29,29,0
630,4,1,2,4,47.5,62,28,34,29,0
631,18,5,3,17,37.77777777777778,60,26,34,29,2
632,1,1,1,1,28.0,28,28,0,29,1
633,1,1,1,1,38.0,38,38,0,29,1
634,7,2,2,7,38.714285714285715,48,28,20,29,0
635,2,2,1,2,50.0,57,43,14,29,3
636,2,2,2,2,30.5,33,28,5,29,1
637,1,1,1,1,62.0,62,62,0,29,3
638,60,5,3,36,37.916666666666664,57,23,34,29,2
639,2,1,2,2,50.0,57,43,14,29,3
640,4,3,2,4,40.75,57,20,37,29,0
641,12,3,2,11,40.0,62,28,34,29,0
642,1,1,1,1,28.0,28,28,0,29,1
643,8,1,1,5,49.5,67,38,29,29,3
644,5,1,3,5,37.8,62,23,39,29,0
645,11,4,2,9,52.90909090909091,82,33,49,29,0
646,2,1,1,2,52.5,62,43,19,29,3
647,5,3,1,5,38.0,43,33,10,38,1
648,49,3,2,23,44.265306122448976,57,18,39,34,2
649,1,1,1,1,62.0,62,62,0,34,3
650,10,2,3,8,36.4,62,23,39,29,0
651,1,1,1,1,62.0,62,62,0,29,3
652,2,1,1,1,62.0,62,62,0,29,3
653,9,4,2,6,39.0,62,33,29,29,0
654,11,3,2,10,48.45454545454545,67,33,34,29,0
655,2,1,1,2,49.0,60,38,22,29,3
656,2,1,2,2,45.5,48,43,5,29,1
657,2,2,2,2,38.0,38,38,0,29,1
658,5,1,3,5,41.8,52,33,19,29,0
659,3,2,2,3,60.333333333333336,62,57,5,29,3
660,3,3,3,3,51.666666666666664,55,48,7,29,3
661,5,1,3,5,42.6,72,23,49,9,0
662,2,2,2,2,25.5,28,23,5,29,1
663,11,3,3,9,46.72727272727273,72,28,44,29,0
664,1,1,1,1,65.0,65,65,0,29,3
665,2,1,1,2,40.5,43,38,5,29,1
666,1,1,1,1,48.0,48,48,0,29,3
667,4,1,1,4,52.5,67,38,29,29,3
668,3,1,2,3,38.0,38,38,0,29,1
669,4,2,2,4,57.25,72,38,34,29,0
670,1,1,1,1,48.0,48,48,0,29,3
671,4,2,2,4,41.0,60,28,32,9,0
672,1,1,1,1,57.0,57,57,0,29,3
673,4,2,3,4,41.5,52,33,19,29,0
674,1,1,1,1,48.0,48,48,0,29,3
675,2,1,1,2,62.0,67,57,10,29,3
676,13,4,3,12,46.30769230769231,67,28,39,29,0
677,20,3,2,12,43.05,62,28,34,29,0
678,10,3,1,9,47.2,62,28,34,29,0
679,3,1,1,3,36.333333333333336,48,28,20,29,1
680,8,1,2,8,45.875,67,28,39,29,0
681,3,2,1,3,36.333333333333336,38,33,5,29,1
682,4,1,3,3,42.75,52,38,14,29,0
683,12,1,3,12,41.083333333333336,57,23,34,9,0
684,2,1,2,2,50.0,62,38,24,29,3
685,6,1,1,5,51.666666666666664,82,33,49,29,0
686,9,1,2,8,51.44444444444444,67,38,29,29,0
687,1,1,1,1,62.0,62,62,0,29,3
688,2,1,1,2,38.0,43,33,10,29,1
689,7,1,3,7,51.285714285714285,82,33,49,29,0
690,35,4,4,31,42.142857142857146,67,28,39,29,2
691,1,1,1,1,43.0,43,43,0,29,1
692,1,1,1,1,43.0,43,43,0,29,1
693,1,1,1,1,62.0,62,62,0,29,3
694,7,5,3,7,44.857142857142854,57,28,29,29,0
695,28,3,4,28,43.214285714285715,82,20,62,29,2
696,1,1,1,1,48.0,48,48,0,29,3
697,4,1,1,4,56.0,67,38,29,29,3
698,4,1,2,4,45.0,57,33,24,29,0
699,3,1,1,3,52.0,52,52,0,29,3
700,1,1,1,1,62.0,62,62,0,29,3
701,9,3,3,5,32.888888888888886,52,28,24,29,0
702,3,1,1,2,50.666666666666664,57,38,19,29,3
703,5,2,3,5,41.6,57,28,29,29,0
704,6,3,2,6,39.5,62,28,34,29,0
705,4,1,2,4,33.0,38,23,15,29,1
706,1,1,1,1,72.0,72,72,0,29,3
707,4,1,1,3,34.25,43,28,15,29,1
708,16,3,3,15,42.5,72,23,49,29,2
709,3,1,2,3,36.333333333333336,43,28,15,29,1
710,3,1,2,3,51.666666666666664,62,33,29,29,0
711,3,1,1,3,52.333333333333336,67,38,29,29,3
712,5,2,1,3,41.0,43,38,5,29,1
713,3,1,2,3,34.666666666666664,38,28,10,29,1
714,4,3,2,4,44.0,62,33,29,29,0
715,1,1,1,1,62.0,62,62,0,29,3
716,5,2,2,4,39.0,48,33,15,29,1
717,4,2,3,4,50.25,62,43,19,29,0
718,9,2,2,9,51.333333333333336,67,38,29,29,0
719,7,5,2,7,37.857142857142854,57,23,34,29,0
720,10,3,1,9,44.2,55,28,27,29,0
721,3,1,2,3,46.333333333333336,48,43,5,29,3
722,19,4,4,15,42.94736842105263,57,28,29,29,2
723,9,2,2,9,51.333333333333336,67,33,34,29,0
724,1,1,1,1,48.0,48,48,0,29,3
725,4,1,2,4,39.0,57,28,29,29,0
726,1,1,1,1,67.0,67,67,0,29,3
727,13,3,2,9,55.30769230769231,82,28,54,9,0
728,7,1,2,7,50.285714285714285,67,28,39,29,0
729,1,1,1,1,48.0,48,48,0,44,3
730,4,2,2,4,54.75,67,38,29,29,0
731,6,1,3,6,41.0,62,28,34,29,0
732,5,1,1,5,36.0,48,23,25,29,1
733,3,1,2,3,33.0,38,28,10,29,1
734,1,1,1,1,23.0,23,23,0,29,1
735,13,3,4,13,43.46153846153846,72,18,54,29,2
736,1,1,1,1,23.0,23,23,0,29,1
737,7,3,1,7,34.42857142857143,43,23,20,29,1
738,2,1,1,2,52.5,62,43,19,29,3
739,6,2,3,6,42.333333333333336,62,23,39,29,0
740,12,4,4,12,41.583333333333336,57,33,24,29,0
741,6,2,1,6,50.666666666666664,67,38,29,29,0
742,5,1,3,5,40.8,57,23,34,29,0
743,2,1,1,1,43.0,43,43,0,29,1
744,11,4,4,11,40.81818181818182,57,28,29,29,0
745,11,4,3,10,48.09090909090909,62,20,42,29,0
746,9,3,3,9,48.111111111111114,67,23,44,29,0
747,11,3,2,11,43.0,60,28,32,29,0
748,2,1,1,2,28.0,28,28,0,29,1
749,20,4,3,20,46.1,77,28,49,9,2
750,6,2,2,5,40.166666666666664,62,28,34,9,0
751,3,1,1,2,50.666666666666664,57,38,19,29,3
752,1,1,1,1,33.0,33,33,0,25,1
753,1,1,1,1,52.0,52,52,0,29,3
754,2,2,1,2,43.0,43,43,0,29,1
755,3,1,2,2,43.0,48,33,15,29,1
756,2,1,2,2,35.5,38,33,5,29,1
757,8,3,3,6,47.0,62,28,34,29,0
758,9,1,3,9,46.666666666666664,72,33,39,16,0
759,8,1,1,8,47.5,62,38,24,29,3
760,1,1,1,1,52.0,52,52,0,29,3
761,5,1,2,5,31.0,43,23,20,29,1
762,2,1,1,2,50.0,62,38,24,29,3
763,1,1,1,1,28.0,28,28,0,29,1
764,35,4,4,35,43.97142857142857,67,20,47,29,2
765,6,3,3,5,38.5,52,28,24,29,0
766,1,1,1,1,28.0,28,28,0,29,1
767,9,1,1,9,48.0,82,28,54,29,0
768,3,1,2,3,39.666666666666664,48,28,20,29,1
769,12,4,4,11,43.666666666666664,67,23,44,29,0
770,7,3,3,6,35.142857142857146,43,28,15,29,0
771,5,2,1,3,37.0,38,33,5,29,1
772,3,3,3,3,48.333333333333336,60,33,27,29,0
773,2,1,2,2,55.0,67,43,24,29,3
774,13,3,2,13,41.92307692307692,62,28,34,29,0
775,12,3,3,12,42.333333333333336,67,28,39,29,0
776,1,1,1,1,33.0,33,33,0,29,1
777,1,1,1,1,57.0,57,57,0,29,3
778,1,1,1,1,67.0,67,67,0,29,3
779,3,3,1,3,38.0,43,33,10,29,1
780,5,1,3,4,38.6,52,23,29,29,0
781,1,1,1,1,38.0,38,38,0,29,1
782,3,1,2,3,29.666666666666668,38,23,15,29,1
783,2,2,2,2,35.5,38,33,5,29,1
784,1,1,1,1,62.0,62,62,0,29,3
785,3,1,2,3,44.333333333333336,62,33,29,29,0
786,1,1,1,1,48.0,48,48,0,9,3
787,4,1,2,2,57.75,60,57,3,29,3
788,4,1,1,2,41.75,43,38,5,9,1
789,1,1,1,1,38.0,38,38,0,29,1
790,1,1,1,1,28.0,28,28,0,9,1
791,1,1,1,1,38.0,38,38,0,46,1
792,1,1,1,1,33.0,33,33,0,29,1
793,2,2,1,2,38.0,43,33,10,29,1
794,1,1,1,1,28.0,28,28,0,9,1
795,19,3,3,15,45.05263157894737,62,33,29,29,0
796,1,1,1,1,43.0,43,43,0,29,1
797,1,1,1,1,23.0,23,23,0,29,1
798,4,1,1,1,62.0,62,62,0,29,3
799,1,1,1,1,52.0,52,52,0,29,3
800,14,4,3,14,41.92857142857143,67,23,44,9,2
801,2,2,2,2,45.0,52,38,14,29,1
802,12,5,3,10,42.916666666666664,57,28,29,29,0
803,24,3,3,19,41.125,62,20,42,29,2
804,3,2,1,3,42.666666666666664,62,28,34,9,0
805,2,1,1,2,62.0,62,62,0,9,3
806,5,2,2,5,36.0,48,28,20,46,1
807,2,1,1,2,45.0,52,38,14,9,1
808,9,3,1,8,37.44444444444444,48,23,25,29,0
809,1,1,1,1,48.0,48,48,0,29,3
810,13,3,4,13,41.61538461538461,62,28,34,29,0
811,5,2,2,3,58.0,62,52,10,29,3
812,2,1,1,1,48.0,48,48,0,9,3
813,4,1,2,4,34.25,48,23,25,29,1
814,13,3,2,11,43.46153846153846,57,28,29,29,0
815,24,5,3,23,39.875,72,23,49,29,2
816,1,1,1,1,38.0,38,38,0,44,1
817,4,1,2,2,38.0,48,28,20,29,1
818,1,1,1,1,48.0,48,48,0,29,3
819,2,2,1,2,54.5,57,52,5,29,3
820,3,1,1,3,57.333333333333336,67,43,24,29,3
821,6,3,2,6,51.5,67,33,34,44,0
822,8,3,3,7,36.75,48,28,20,29,0
823,2,1,2,2,59.5,62,57,5,29,3
824,14,2,2,11,49.92857142857143,62,38,24,44,0
825,4,2,2,4,46.75,48,43,5,44,3
826,1,1,1,1,82.0,82,82,0,44,3
827,58,4,4,38,36.758620689655174,82,23,59,29,2
828,3,2,2,3,51.0,82,33,49,29,0
829,10,3,4,7,42.2,52,28,24,29,0
830,3,2,1,3,44.333333333333336,57,38,19,29,3
831,14,2,4,13,38.57142857142857,57,23,34,29,0
832,6,2,2,6,38.833333333333336,43,33,10,29,1
833,2,1,1,1,43.0,43,43,0,29,1
834,9,2,2,7,47.333333333333336,65,28,37,29,0
835,6,1,1,5,48.166666666666664,57,38,19,29,3
836,10,4,2,10,36.5,48,28,20,29,0
837,7,3,1,5,40.42857142857143,48,20,28,29,0
838,5,2,2,5,47.6,62,28,34,46,0
839,1,1,1,1,43.0,43,43,0,29,1
840,2,1,1,2,40.5,48,33,15,29,1
841,17,4,2,11,36.8235294117647,48,28,20,29,0
842,8,2,2,7,37.25,62,23,39,29,0
843,3,2,1,3,47.333333333333336,52,38,14,29,3
844,44,5,4,38,44.22727272727273,62,28,34,29,2
845,3,2,2,3,46.0,62,28,34,29,0
846,3,1,1,3,52.666666666666664,72,43,29,29,3
847,4,2,2,4,50.0,72,33,39,29,0
848,8,3,3,8,36.125,43,23,20,29,0
849,33,5,3,31,41.39393939393939,62,20,42,29,2
850,9,2,2,7,40.55555555555556,62,23,39,29,0
851,2,1,2,2,42.5,52,33,19,9,1
852,6,1,2,4,43.666666666666664,62,28,34,29,0
853,4,2,2,4,46.25,57,33,24,29,0
854,1,1,1,1,33.0,33,33,0,29,1
855,1,1,1,1,38.0,38,38,0,29,1
856,9,5,2,9,40.0,57,20,37,29,0
857,9,4,3,9,37.888888888888886,62,28,34,29,0
858,4,2,2,4,46.5,57,38,19,29,0
859,17,1,3,12,49.470588235294116,67,38,29,29,0
860,4,1,1,3,59.5,62,52,10,29,3
861,1,1,1,1,52.0,52,52,0,9,3
862,6,2,3,6,49.166666666666664,62,38,24,29,0
863,7,1,2,5,59.142857142857146,67,43,24,29,3
864,1,1,1,1,62.0,62,62,0,9,3
865,4,2,2,4,39.25,57,20,37,9,0
866,2,1,1,2,52.5,62,43,19,9,3
867,8,2,4,8,48.25,82,28,54,29,0
868,7,1,3,7,43.57142857142857,62,33,29,29,0
869,1,1,1,1,57.0,57,57,0,9,3
870,1,1,1,1,38.0,38,38,0,16,1
871,1,1,1,1,48.0,48,48,0,46,3
872,1,1,1,1,52.0,52,52,0,46,3
873,1,1,1,1,48.0,48,48,0,46,3
874,1,1,1,1,33.0,33,33,0,46,1
875,6,2,2,4,49.0,57,28,29,29,0
876,12,2,1,11,51.5,67,38,29,9,0
877,28,5,2,28,37.92857142857143,67,23,44,29,2
878,12,2,3,12,39.583333333333336,72,23,49,29,0
879,9,3,2,9,45.333333333333336,67,28,39,29,0
880,19,4,3,13,38.473684210526315,62,20,42,29,2
881,6,2,3,6,44.333333333333336,62,23,39,29,0
882,2,2,1,2,33.0,33,33,0,29,1
883,2,1,1,2,27.0,28,26,2,29,1
884,2,2,2,2,52.5,57,48,9,29,3
885,9,5,2,8,32.44444444444444,48,23,25,29,0
886,5,3,2,5,48.6,67,38,29,29,0
887,3,2,2,3,42.666666666666664,62,28,34,29,0
888,2,1,1,2,48.0,48,48,0,9,3
889,5,2,3,5,40.0,48,33,15,29,0
890,1,1,1,1,38.0,38,38,0,29,1
891,4,2,2,2,38.0,38,38,0,29,1
892,9,3,3,9,42.77777777777778,62,28,34,29,0
893,6,2,2,6,52.333333333333336,57,48,9,29,3
894,13,3,3,8,41.92307692307692,57,28,29,29,0
895,5,1,1,4,41.0,43,38,5,29,1
896,49,4,3,24,48.6530612244898,77,18,59,29,2
897,5,2,2,5,43.8,82,23,59,9,0
898,1,1,1,1,28.0,28,28,0,29,1
899,24,3,2,18,47.25,62,33,29,9,2
900,1,1,1,1,28.0,28,28,0,29,1
901,4,2,1,4,41.5,62,28,34,9,0
902,14,2,2,14,45.857142857142854,67,33,34,29,0
903,3,1,1,2,48.666666666666664,50,48,2,29,3
904,2,1,2,2,47.5,52,43,9,9,3
905,1,1,1,1,43.0,43,43,0,29,1
906,6,3,3,5,47.5,62,28,34,29,0
907,1,1,1,1,38.0,38,38,0,29,1
908,7,2,2,7,46.857142857142854,62,28,34,9,0
909,18,1,4,14,46.27777777777778,67,28,39,29,0
910,9,3,2,8,41.666666666666664,57,20,37,9,0
911,8,3,3,8,35.125,48,20,28,44,0
912,17,4,3,17,39.05882352941177,57,20,37,9,2
913,2,1,1,2,38.0,48,28,20,9,1
914,6,2,3,4,38.0,43,33,10,29,1
915,4,1,2,2,59.5,62,57,5,29,3
916,2,1,1,2,62.0,67,57,10,29,3
917,11,1,3,11,45.72727272727273,57,28,29,29,0
918,1,1,1,1,62.0,62,62,0,9,3
919,2,1,1,1,26.0,26,26,0,9,1
920,17,4,4,17,41.1764705882353,62,20,42,9,2
921,6,1,2,6,48.166666666666664,62,38,24,9,0
922,10,2,3,9,52.3,82,33,49,29,0
923,3,1,2,3,43.0,48,33,15,9,1
924,7,2,3,7,46.857142857142854,62,28,34,9,0
925,11,3,3,11,39.63636363636363,57,20,37,9,0
926,15,3,1,12,50.333333333333336,82,28,54,29,0
927,6,2,3,6,49.166666666666664,82,28,54,9,0
928,5,1,2,5,42.6,62,28,34,9,0
929,1,1,1,1,48.0,48,48,0,9,3
930,10,2,2,9,52.0,82,28,54,29,0
931,4,3,1,3,35.5,43,33,10,29,1
932,5,1,2,4,31.0,38,23,15,29,1
933,3,2,1,3,46.0,62,33,29,29,0
934,1,1,1,1,38.0,38,38,0,9,1
935,1,1,1,1,52.0,52,52,0,9,3
936,5,2,4,4,47.8,67,38,29,29,0
937,1,1,1,1,48.0,48,48,0,29,3
938,5,3,2,5,45.8,62,38,24,29,0
939,1,1,1,1,38.0,38,38,0,29,1
940,2,1,1,2,52.5,62,43,19,34,3
941,1,1,1,1,38.0,38,38,0,29,1
942,15,2,3,15,46.0,72,28,44,24,0
943,12,3,2,10,54.0,67,38,29,29,0
944,9,3,3,9,36.888888888888886,48,28,20,29,0
945,13,3,3,13,38.0,48,23,25,29,0
946,3,1,2,3,47.333333333333336,57,33,24,29,0
947,25,5,3,23,38.44,65,23,42,29,2
948,51,5,4,49,38.1764705882353,65,23,42,29,2
949,1,1,1,1,38.0,38,38,0,9,1
950,1,1,1,1,48.0,48,48,0,29,3
951,17,3,4,17,42.705882352941174,72,23,49,44,2
952,6,2,1,6,43.666666666666664,72,28,44,29,0
953,3,3,1,3,54.0,62,38,24,29,3
954,4,3,1,3,35.5,43,33,10,29,1
955,26,5,4,22,41.5,62,20,42,29,2
956,30,5,4,28,41.233333333333334,62,23,39,29,2
957,8,2,2,8,48.75,67,33,34,29,0
958,1,1,1,1,23.0,23,23,0,29,1
959,10,3,1,10,36.5,48,28,20,29,0
960,1,1,1,1,43.0,43,43,0,9,1
961,5,3,1,5,41.0,43,38,5,29,1
962,3,1,1,2,42.666666666666664,62,33,29,9,0
963,14,3,4,14,47.714285714285715,82,28,54,16,2
964,1,1,1,1,33.0,33,33,0,24,1
965,2,1,1,2,38.0,43,33,10,29,1
966,30,3,3,19,37.4,82,20,62,29,2
967,7,1,2,5,54.0,82,38,44,29,0
968,3,1,1,3,52.333333333333336,62,43,19,29,3
969,5,1,2,5,43.6,52,33,19,29,1
970,5,1,2,5,48.6,62,38,24,29,0
971,11,4,4,10,45.27272727272727,62,28,34,29,0
972,1,1,1,1,38.0,38,38,0,24,1
973,9,2,2,9,51.333333333333336,67,28,39,29,0
974,12,2,2,11,42.833333333333336,72,23,49,29,0
975,4,1,3,4,56.0,62,48,14,29,3
976,3,1,1,3,54.0,67,38,29,9,3
977,1,1,1,1,57.0,57,57,0,29,3
978,3,2,2,3,46.0,57,38,19,29,0
979,8,3,3,8,47.0,57,28,29,29,0
980,1,1,1,1,43.0,43,43,0,29,1
981,1,1,1,1,52.0,52,52,0,24,3
982,1,1,1,1,33.0,33,33,0,12,1
983,26,3,4,22,45.03846153846154,82,28,54,29,2
984,2,1,1,2,35.5,43,28,15,29,1
985,3,2,1,3,49.333333333333336,57,43,14,29,3
986,8,2,2,7,48.75,67,33,34,29,0
987,3,2,1,3,49.0,57,38,19,29,3
988,2,1,1,2,50.0,62,38,24,29,3
989,6,2,1,6,46.666666666666664,62,33,29,29,0
990,4,2,1,4,33.0,38,28,10,29,1
991,1,1,1,1,28.0,28,28,0,41,1
992,20,4,4,20,43.9,57,23,34,29,2
993,1,1,1,1,43.0,43,43,0,9,1
994,1,1,1,1,28.0,28,28,0,9,1
995,3,1,1,3,46.0,62,33,29,9,0
996,4,2,2,4,48.75,67,28,39,29,0
997,2,2,1,2,59.5,62,57,5,29,3
998,2,1,1,1,48.0,48,48,0,29,3
999,1,1,1,1,28.0,28,28,0,29,1
1000,2,2,2,2,30.5,33,28,5,29,1
1001,3,1,1,3,38.0,43,33,10,29,1
1002,17,3,3,16,44.23529411764706,67,20,47,29,2
1003,3,2,2,3,40.333333333333336,50,33,17,29,1
1004,3,1,1,1,38.0,38,38,0,29,1
1005,1,1,1,1,62.0,62,62,0,29,3
1006,1,1,1,1,38.0,38,38,0,29,1
1007,7,4,3,6,43.57142857142857,67,28,39,29,0
1008,4,1,2,2,37.75,52,33,19,29,1
1009,1,1,1,1,28.0,28,28,0,9,1
1010,3,1,2,3,46.0,62,28,34,29,0
1011,7,4,2,7,33.714285714285715,43,28,15,29,0
1012,9,2,3,5,55.0,62,38,24,29,0
1013,6,3,1,6,40.833333333333336,57,20,37,29,0
1014,2,1,1,2,55.0,82,28,54,29,0
1015,22,3,2,13,48.36363636363637,72,28,44,29,0
1016,4,1,1,4,55.0,82,33,49,29,0
1017,11,2,1,11,50.36363636363637,82,33,49,29,0
1018,6,3,3,6,46.666666666666664,62,28,34,29,0
1019,8,4,3,7,44.125,57,33,24,21,0
1020,1,1,1,1,38.0,38,38,0,29,1
1021,3,1,1,3,37.0,55,18,37,9,0
1022,3,1,1,3,38.0,43,33,10,29,1
1023,5,3,3,4,39.6,48,26,22,29,0
1024,2,2,2,2,50.0,52,48,4,29,3
1025,10,2,4,9,45.8,62,38,24,29,0
1026,2,1,1,2,50.0,62,38,24,29,3
1027,9,3,2,9,41.0,55,33,22,29,0
1028,16,4,2,16,40.5625,67,28,39,29,0
1029,1,1,1,1,38.0,38,38,0,29,1
1030,37,5,4,34,41.432432432432435,57,23,34,29,2
1031,11,4,3,9,40.72727272727273,48,28,20,29,0
1032,3,2,1,3,55.666666666666664,67,43,24,29,3
1033,6,3,3,6,45.833333333333336,62,23,39,29,0
1034,7,3,3,7,51.42857142857143,62,38,24,29,0
1035,6,2,2,6,48.0,62,33,29,29,0
1036,1,1,1,1,33.0,33,33,0,29,1
1037,5,1,2,4,50.6,60,38,22,29,3
1038,8,3,3,8,36.625,52,23,29,29,0
1039,5,2,3,5,45.6,62,28,34,29,0
1040,14,2,2,13,47.92857142857143,67,33,34,29,0
1041,5,1,2,4,36.0,43,28,15,29,1
1042,7,4,2,7,37.285714285714285,43,28,15,29,0
1043,21,3,4,20,41.523809523809526,62,20,42,29,2
1044,1,1,1,1,33.0,33,33,0,29,1
1045,3,2,1,3,41.0,52,28,24,29,1
1046,2,1,2,2,45.0,52,38,14,29,1
1047,3,2,1,3,49.0,57,38,19,29,3
1048,9,2,4,8,42.77777777777778,52,28,24,29,0
1049,1,1,1,1,62.0,62,62,0,29,3
1050,10,1,2,8,52.1,72,38,34,29,0
1051,24,3,2,20,44.958333333333336,67,28,39,29,2
1052,11,4,2,10,33.0,48,28,20,29,0
1053,3,2,2,2,55.666666666666664,62,43,19,29,3
1054,15,1,3,14,44.266666666666666,62,23,39,29,0
1055,11,4,3,11,45.90909090909091,67,28,39,29,0
1056,11,2,2,10,38.0,48,28,20,29,0
1057,10,3,2,10,46.6,62,28,34,29,0
1058,1,1,1,1,48.0,48,48,0,29,3
1059,1,1,1,1,62.0,62,62,0,29,3
1060,1,1,1,1,57.0,57,57,0,29,3
1061,1,1,1,1,57.0,57,57,0,20,3
1062,1,1,1,1,57.0,57,57,0,29,3
1063,2,2,1,2,40.5,48,33,15,29,1
1064,3,3,1,3,46.0,62,38,24,29,0
1065,4,3,2,4,56.0,67,43,24,29,3
1066,5,1,2,5,45.0,48,38,10,29,1
1067,1,1,1,1,38.0,38,38,0,29,1
1068,1,1,1,1,82.0,82,82,0,9,3
1069,11,1,4,10,41.09090909090909,57,28,29,29,0
1070,18,5,2,17,38.55555555555556,48,33,15,29,2
1071,2,1,1,2,57.0,57,57,0,29,3
1072,16,2,2,10,54.25,67,38,29,29,0
1073,19,4,3,17,44.8421052631579,67,28,39,29,2
1074,2,1,1,2,62.0,67,57,10,29,3
1075,4,3,2,4,44.0,52,38,14,29,0
1076,8,1,3,8,40.25,62,23,39,46,0
1077,1,1,1,1,57.0,57,57,0,29,3
1078,2,1,2,2,57.0,62,52,10,29,3
1079,7,3,4,7,38.142857142857146,72,20,52,29,0
1080,1,1,1,1,28.0,28,28,0,29,1
1081,1,1,1,1,38.0,38,38,0,29,1
1082,1,1,1,1,18.0,18,18,0,29,1
1083,7,1,1,7,47.142857142857146,82,38,44,29,0
1084,1,1,1,1,57.0,57,57,0,29,3
1085,24,4,4,23,36.708333333333336,57,23,34,29,2
1086,2,1,1,2,50.0,62,38,24,24,3
1087,2,1,2,2,52.5,57,48,9,29,3
1088,10,5,2,9,33.5,48,28,20,29,0
1089,4,1,2,3,47.5,62,28,34,29,0
1090,20,4,4,18,48.35,77,28,49,29,2
1091,27,3,2,23,47.03703703703704,67,26,41,29,2
1092,6,2,4,6,49.833333333333336,62,28,34,29,0
1093,13,2,3,10,42.0,57,33,24,29,0
1094,7,2,3,6,44.857142857142854,57,33,24,29,0
1095,2,1,1,1,38.0,38,38,0,29,1
1096,6,3,2,6,43.666666666666664,52,28,24,29,0
